participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,player.id_in_group,player.ret_timer,player.user_text,player.is_correct,player.ret_final_score,player.round_payoff,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.experimenter_name,session.time_scheduled,session.time_started,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,71,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,71,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,72,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,72,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,72,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,72,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,73,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,73,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,73,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,73,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,74,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,74,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,74,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,74,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,75,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,75,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,75,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,75,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,76,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,76,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,76,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,76,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,77,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,77,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,77,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,77,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,78,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,78,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,78,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,78,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,79,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,79,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,79,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,79,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,80,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,80,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,80,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,80,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,81,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,81,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,81,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,81,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,82,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,82,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,82,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,82,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,83,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,83,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,83,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,83,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,84,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,84,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,84,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,84,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,85,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,85,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,85,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,85,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,86,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,86,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,86,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,86,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,87,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,87,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,87,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,87,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,88,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,88,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,88,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,88,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,89,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,89,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,89,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,89,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,90,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,90,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,90,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,90,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,91,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,91,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,91,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,91,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,92,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,92,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,92,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,92,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,93,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,93,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,93,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,93,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,94,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,94,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,94,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,94,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,95,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,95,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,95,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,95,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,96,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,96,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,96,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,96,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,97,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,97,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,97,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,97,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,98,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,98,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,98,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,98,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,99,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,99,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,99,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,99,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,100,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,100,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,100,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,100,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,101,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,101,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,101,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,101,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,102,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,102,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,102,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,102,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,103,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,103,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,103,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,103,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,104,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,104,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,104,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,104,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,105,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,105,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,105,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,105,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,106,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,106,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,106,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,106,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,107,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,107,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,107,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,107,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,108,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,108,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,108,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,108,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,109,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,109,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,109,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,109,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,110,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,110,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,110,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,110,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,111,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,111,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,111,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,111,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,112,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,112,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,112,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,112,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,113,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,113,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,113,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,113,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,114,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,114,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,114,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,114,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,115,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,115,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,115,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,115,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,116,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,116,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,116,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,116,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,117,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,117,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,117,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,117,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,118,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,118,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,118,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,118,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,119,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,119,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,119,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,119,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,120,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,120,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,120,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,120,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,121,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,121,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,121,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,121,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,122,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,122,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,122,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,122,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,123,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,123,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,123,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,123,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,124,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,124,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,124,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,124,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,125,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,125,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,125,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,125,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,126,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,126,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,126,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,126,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,127,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,127,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,127,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,127,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,128,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,128,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,128,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,128,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,129,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,129,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,129,333b8cac,,,,,,,,1
4,913k7qp2,,0,0,1527,,,,,,0,0,,,4,180,,,,,0,1,129,333b8cac,,,,,,,,1
1,hcnqigna,,0,0,1527,,,,,,0,0,,,1,180,,,,,0,1,130,333b8cac,,,,,,,,1
2,pc1vazjp,,0,0,1527,,,,,,0,0,,,2,180,,,,,0,1,130,333b8cac,,,,,,,,1
3,g3ltmwi2,,0,0,1527,,,,,,0,0,,,3,180,,,,,0,1,130,333b8cac,,,,,,,,1
